T,v
4.434310e+03,8.459930e-01
4.434330e+03,9.110860e-01
4.434350e+03,9.523800e-01
4.434390e+03,9.809580e-01
4.434530e+03,9.937230e-01
4.434670e+03,9.841560e-01
4.434710e+03,9.632190e-01
4.434730e+03,9.333500e-01
4.434760e+03,8.498410e-01
4.434770e+03,8.502390e-01
4.434800e+03,9.339210e-01
4.434820e+03,9.635120e-01
4.434870e+03,9.865380e-01
4.435070e+03,9.918860e-01
4.435150e+03,9.736810e-01
4.435180e+03,9.384850e-01
4.435210e+03,8.613900e-01
4.435220e+03,8.626670e-01
4.435250e+03,9.402370e-01
4.435280e+03,9.742750e-01
4.435360e+03,9.920800e-01
4.435550e+03,9.877140e-01
4.435600e+03,9.651440e-01
4.435620e+03,9.350280e-01
4.435640e+03,8.829880e-01
4.435650e+03,8.698890e-01
4.435660e+03,8.825680e-01
4.435680e+03,9.346570e-01
4.435700e+03,9.650090e-01
4.435750e+03,9.877770e-01
4.435950e+03,9.914060e-01
4.436010e+03,9.765600e-01
4.436040e+03,9.436860e-01
4.436060e+03,8.965020e-01
4.436070e+03,8.816610e-01
4.436080e+03,8.902740e-01
4.436110e+03,9.553310e-01
4.436140e+03,9.801940e-01
4.436250e+03,9.943210e-01
4.436400e+03,9.856130e-01
4.436440e+03,9.606380e-01
4.436470e+03,9.021290e-01
4.436480e+03,8.930000e-01
4.436490e+03,9.054220e-01
4.436520e+03,9.627130e-01
4.436560e+03,9.861550e-01
4.436740e+03,9.935630e-01
4.436820e+03,9.767630e-01
4.436850e+03,9.405460e-01
4.436870e+03,9.051840e-01
4.436880e+03,9.089010e-01
4.436910e+03,9.622340e-01
4.436950e+03,9.866040e-01
4.437120e+03,9.940770e-01
4.437200e+03,9.790870e-01
4.437230e+03,9.464250e-01
4.437250e+03,9.145820e-01
4.437260e+03,9.182050e-01
4.437290e+03,9.663140e-01
4.437330e+03,9.879850e-01
4.437510e+03,9.933000e-01
4.437570e+03,9.793050e-01
4.437600e+03,9.459740e-01
4.437620e+03,9.240760e-01
4.437660e+03,9.742040e-01
4.437720e+03,9.928050e-01
4.437900e+03,9.892420e-01
4.437940e+03,9.679470e-01
4.437970e+03,9.327320e-01
4.437990e+03,9.529600e-01
4.438020e+03,9.819890e-01
4.438120e+03,9.956260e-01
4.438250e+03,9.875710e-01
4.438280e+03,9.697890e-01
4.438310e+03,9.408990e-01
4.438350e+03,9.800590e-01
4.438430e+03,9.952920e-01
4.438580e+03,9.874190e-01
4.438610e+03,9.680350e-01
4.438630e+03,9.488690e-01
4.438650e+03,9.616710e-01
4.438690e+03,9.887820e-01
4.438860e+03,9.940340e-01
4.438910e+03,9.802150e-01
4.438940e+03,9.556890e-01
4.439000e+03,9.902150e-01
4.439170e+03,9.933220e-01
4.439220e+03,9.727660e-01
4.439240e+03,9.614740e-01
4.439290e+03,9.901470e-01
4.439450e+03,9.944000e-01
4.439500e+03,9.782080e-01
4.439520e+03,9.669010e-01
4.439580e+03,9.929600e-01
4.439740e+03,9.921980e-01
4.439790e+03,9.718330e-01
4.439850e+03,9.941860e-01
4.591070e+03,9.978060e-01
4.595700e+03,9.950770e-01
4.596830e+03,9.957210e-01
4.597950e+03,9.959540e-01
4.599070e+03,9.946890e-01
4.599990e+03,9.997960e-01
4.620410e+03,9.957930e-01
4.620480e+03,9.806550e-01
4.620560e+03,9.969790e-01
4.621340e+03,9.940620e-01
4.621410e+03,9.832020e-01
4.621510e+03,9.979390e-01
4.622260e+03,9.943690e-01
4.622320e+03,9.833500e-01
4.622420e+03,9.983360e-01
4.623170e+03,9.944930e-01
4.623230e+03,9.856470e-01
4.623340e+03,9.986630e-01
4.624070e+03,9.943380e-01
4.624130e+03,9.864040e-01
4.624250e+03,9.988850e-01
4.624970e+03,9.933470e-01
4.625020e+03,9.889870e-01
4.625240e+03,9.995710e-01
4.625860e+03,9.926220e-01
4.626580e+03,9.994980e-01
4.626790e+03,9.942870e-01
4.627590e+03,9.960240e-01
4.632600e+03,9.950610e-01
4.633390e+03,9.954670e-01
4.633480e+03,9.964410e-01
4.634180e+03,9.952650e-01
4.634240e+03,9.909060e-01
4.634520e+03,9.995710e-01
4.634970e+03,9.940360e-01
4.635030e+03,9.900660e-01
4.635220e+03,9.990840e-01
4.635740e+03,9.945120e-01
4.635800e+03,9.859330e-01
4.635920e+03,9.989130e-01
4.636510e+03,9.939910e-01
4.636570e+03,9.849450e-01
4.636680e+03,9.986410e-01
4.637270e+03,9.937640e-01
4.637330e+03,9.831100e-01
4.637420e+03,9.976620e-01
4.638020e+03,9.938030e-01
4.638080e+03,9.809710e-01
4.638160e+03,9.974220e-01
4.638760e+03,9.942090e-01
4.638820e+03,9.787640e-01
4.638900e+03,9.970120e-01
4.639490e+03,9.947090e-01
4.639560e+03,9.791740e-01
4.639640e+03,9.972850e-01
4.640220e+03,9.941370e-01
4.640280e+03,9.764880e-01
4.640360e+03,9.968310e-01
4.640940e+03,9.937960e-01
4.641000e+03,9.764700e-01
4.641070e+03,9.962340e-01
