T,v
4.062530e+03,9.911860e-01
4.062570e+03,9.761210e-01
4.062630e+03,9.938640e-01
4.062700e+03,9.889710e-01
4.062820e+03,9.858950e-01
4.062860e+03,9.883270e-01
4.062890e+03,9.790870e-01
4.062980e+03,9.971510e-01
4.063150e+03,9.905250e-01
4.063180e+03,9.699710e-01
4.063200e+03,9.450960e-01
4.063220e+03,9.620800e-01
4.063250e+03,9.874450e-01
4.063420e+03,9.963440e-01
4.063470e+03,9.951050e-01
4.063790e+03,9.942680e-01
4.063850e+03,9.897780e-01
4.063930e+03,9.922780e-01
4.064000e+03,9.911110e-01
4.064050e+03,9.830640e-01
4.064070e+03,9.695560e-01
4.064120e+03,9.938180e-01
4.064820e+03,9.960660e-01
4.064870e+03,9.839470e-01
4.064900e+03,9.511740e-01
4.064930e+03,9.509630e-01
4.064970e+03,9.875200e-01
4.065180e+03,9.987240e-01
4.065390e+03,9.964860e-01
4.065600e+03,9.934510e-01
4.065630e+03,9.897140e-01
4.065700e+03,9.943200e-01
4.065740e+03,9.808750e-01
4.065800e+03,9.950000e-01
4.065870e+03,9.756420e-01
4.065890e+03,9.679670e-01
4.065940e+03,9.917690e-01
4.066020e+03,9.899440e-01
4.066050e+03,9.838140e-01
4.066110e+03,9.944190e-01
4.066300e+03,9.938620e-01
4.066510e+03,9.951630e-01
4.066550e+03,9.943730e-01
4.066710e+03,9.938340e-01
4.066750e+03,9.750310e-01
4.066800e+03,9.941110e-01
4.066910e+03,9.824150e-01
4.066940e+03,9.511260e-01
4.066970e+03,9.784070e-01
4.067030e+03,9.794410e-01
4.067050e+03,9.663420e-01
4.067100e+03,9.919410e-01
4.067160e+03,9.862690e-01
4.067180e+03,9.712890e-01
4.067240e+03,9.950970e-01
4.067390e+03,9.917080e-01
4.067430e+03,9.707610e-01
4.067450e+03,9.493920e-01
4.067490e+03,9.839850e-01
4.067620e+03,9.971560e-01
4.067770e+03,9.944980e-01
4.067880e+03,9.917290e-01
4.067920e+03,9.693010e-01
4.067960e+03,9.916070e-01
4.068060e+03,9.876800e-01
4.068090e+03,9.703760e-01
4.068120e+03,9.882240e-01
4.068190e+03,9.747300e-01
4.068220e+03,9.521090e-01
4.068260e+03,9.850720e-01
4.068320e+03,9.908330e-01
4.068370e+03,9.830770e-01
4.068430e+03,9.954890e-01
4.068540e+03,9.847560e-01
4.068570e+03,9.561520e-01
4.068590e+03,9.149140e-01
4.068600e+03,9.139720e-01
4.068630e+03,9.690910e-01
4.068670e+03,9.893840e-01
4.068740e+03,9.868500e-01
4.068780e+03,9.670430e-01
4.068830e+03,9.920850e-01
4.068910e+03,9.907990e-01
4.068950e+03,9.679530e-01
4.068990e+03,9.871830e-01
4.069180e+03,9.974750e-01
4.069280e+03,9.890090e-01
4.069310e+03,9.673300e-01
4.069350e+03,9.833380e-01
4.069380e+03,9.736570e-01
4.069420e+03,9.933400e-01
4.069490e+03,9.913660e-01
4.069520e+03,9.718560e-01
4.069570e+03,9.949120e-01
4.069860e+03,9.947130e-01
4.069970e+03,9.881160e-01
4.070000e+03,9.758560e-01
4.070070e+03,9.962090e-01
4.070290e+03,9.877690e-01
4.070340e+03,9.709250e-01
4.070360e+03,9.528790e-01
4.070430e+03,9.882440e-01
