T,v
7.864950e+03,9.044490e-01
7.864960e+03,8.481570e-01
7.864970e+03,8.502560e-01
7.864980e+03,9.075950e-01
7.864990e+03,9.515810e-01
7.865000e+03,9.720720e-01
7.865040e+03,9.913120e-01
7.865860e+03,9.946530e-01
7.865920e+03,9.784940e-01
7.865980e+03,9.953810e-01
7.866670e+03,9.919600e-01
7.866700e+03,9.739580e-01
7.866710e+03,9.562210e-01
7.866720e+03,9.496160e-01
7.866740e+03,9.796810e-01
7.866780e+03,9.924730e-01
7.866900e+03,9.859800e-01
7.867070e+03,9.894400e-01
7.867160e+03,9.773360e-01
7.867180e+03,9.574260e-01
7.867190e+03,9.411130e-01
7.867200e+03,9.393700e-01
7.867220e+03,9.516410e-01
7.867230e+03,9.439000e-01
7.867240e+03,9.234750e-01
7.867250e+03,8.786880e-01
7.867260e+03,7.893190e-01
7.867270e+03,6.842290e-01
7.867280e+03,6.795770e-01
7.867290e+03,7.811550e-01
7.867300e+03,8.725600e-01
7.867310e+03,9.189930e-01
7.867320e+03,9.408020e-01
7.867350e+03,9.607140e-01
7.867430e+03,9.524650e-01
7.867490e+03,9.190970e-01
7.867520e+03,8.837100e-01
7.867540e+03,8.449460e-01
